choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
3,1,4739,0,0,0,1,C,3,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
2,1,1870,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,0,0
1,1,981,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,832,0,0,0,1,C,3,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,715,1,0,0,1,C,3,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
2,1,909,1,0,1,0,B,2,0,0,0.2,0,-0.466666666666667,0,0,0,0,0,0
3,1,445,0,0,0,1,C,3,0,0.166666666666667,0.166666666666667,1,0.166666666666667,0,1,0,0,0,0
2,1,671,1,0,1,0,B,2,0,0.142857142857143,0.142857142857143,1,-0.19047619047619,0,0,0,0,0,0
2,1,716,1,0,1,0,B,2,0,0.25,0.125,1,-0.0833333333333333,0,0,0,0,0,0
1,1,1471,0,1,0,0,A,1,0,0.333333333333333,0.111111111111111,0,0,0,1,1,0,0,0
2,1,251,1,0,1,0,B,2,0,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
1,1,745,0,1,0,0,A,1,0,0.4,0.1,0,0.0666666666666667,0,1,1,0,0,0
2,1,396,0,0,1,0,B,2,0,0.4,0.1,1,0.0666666666666667,0,0,0,0,0,0
2,1,261,0,0,1,0,B,2,0,0.4,0.1,1,0.4,0,0,0,0,1,0
1,1,274,1,1,0,0,A,1,0,0.4,0.1,0,-0.266666666666667,0,0,0,0,0,0
1,1,241,0,1,0,0,A,1,0.1,0.4,0,0,0.0666666666666667,0,0,0,0,1,0
2,1,257,1,0,1,0,B,2,0.1,0.3,0,1,-0.0333333333333333,0,0,0,0,0,0
1,1,2443,1,1,0,0,A,1,0.1,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
2,1,690,1,0,1,0,B,2,0.2,0.3,0,1,-0.366666666666667,0,0,0,0,0,0
1,1,760,0,1,0,0,A,1,0.2,0.3,0,0,-0.0333333333333333,0,1,1,0,0,0
2,1,527,1,0,1,0,B,2,0.2,0.3,0,1,-0.0333333333333333,0,0,0,0,0,0
2,1,462,0,0,1,0,B,2,0.2,0.3,0,1,0.3,0,0,0,0,1,0
3,1,666,0,0,0,1,C,3,0.2,0.3,0,0,-0.0333333333333333,1,0,0,0,0,0
2,1,2035,0,0,1,0,B,2,0.2,0.3,0,1,0.3,0,0,0,0,0,0
3,1,427,1,0,0,1,C,3,0.2,0.3,0,0,-0.366666666666667,0,0,0,0,0,0
3,1,396,0,0,0,1,C,3,0.1,0.3,0.1,0,-0.0333333333333333,0,0,0,0,1,0
2,1,2457,1,0,1,0,B,2,0.1,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
2,1,1042,1,0,1,0,B,2,0.1,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
1,1,1306,1,1,0,0,A,1,0,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
3,1,1775,1,0,0,1,C,3,0.1,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
3,1,1678,0,0,0,1,C,3,0.1,0.3,0.2,0,-0.0333333333333333,0,0,0,0,1,0
3,1,222,0,0,0,1,C,3,0.1,0.2,0.2,1,0.2,0,0,0,0,1,0
1,1,260,1,1,0,0,A,1,0.1,0.2,0.2,0,-0.133333333333333,0,0,0,0,0,0
2,1,581,1,0,1,0,B,2,0.2,0.2,0.2,1,-0.133333333333333,0,0,0,0,0,0
1,1,551,0,1,0,0,A,1,0.2,0.3,0.2,0,0.3,0,1,1,0,0,0
2,1,505,0,0,1,0,B,2,0.2,0.3,0.1,1,0.3,0,0,0,0,0,0
2,1,422,0,0,1,0,B,2,0.2,0.3,0.1,1,0.3,0,0,0,0,1,0
3,1,159,0,0,0,1,C,3,0.2,0.2,0.1,0,0.2,1,0,0,0,0,0
1,1,169,1,1,0,0,A,1,0.2,0.1,0.1,1,-0.133333333333333,0,0,0,0,0,0
1,1,339,0,1,0,0,A,1,0.2,0.1,0.1,1,0.2,0,0,0,0,1,0
1,1,413,0,1,0,0,A,1,0.2,0.1,0,1,0.2,0,0,0,0,1,1
1,1,228,0,1,0,0,A,1,0.2,0.1,0,1,-0.133333333333333,0,0,0,0,1,1
2,1,249,0,0,1,0,B,2,0.2,0.1,0,0,0.2,1,0,0,0,0,0
1,1,470,0,1,0,0,A,1,0.1,0.1,0,1,0.1,0,0,0,0,0,0
2,1,209,1,0,1,0,B,2,0.1,0,0,0,-0.566666666666667,0,0,0,0,0,0
2,1,268,1,0,1,0,B,2,0.1,0.1,0,1,-0.233333333333333,0,0,0,0,0,0
1,1,377,0,1,0,0,A,1,0.1,0.2,0,0,0.2,0,1,1,0,0,0
1,1,508,0,1,0,0,A,1,0.1,0.2,0,0,-0.133333333333333,0,0,0,0,1,0
3,1,262,0,0,0,1,C,3,0.1,0.2,0,0,-0.133333333333333,0,0,0,0,0,0
2,1,219,0,0,1,0,B,2,0,0.2,0,1,0.2,0,0,0,0,0,0
3,1,27,0,0,0,1,C,3,0,0.2,0,0,-0.133333333333333,1,0,0,0,0,0
1,1,237,0,1,0,0,A,1,0,0.2,0,0,0.2,0,0,0,0,0,0
2,1,664,0,0,1,0,B,2,0,0.2,0,1,0.2,0,0,0,0,0,0
2,1,288,0,0,1,0,B,2,0,0.2,0,1,0.2,0,0,0,0,1,0
3,1,313,0,0,0,1,C,3,0,0.2,0,0,0.2,1,0,0,0,0,0
2,1,277,0,0,1,0,B,2,0,0.1,0,1,-0.233333333333333,0,0,0,0,0,0
3,1,206,0,0,0,1,C,3,0,0,0,1,0,1,0,0,0,0,0
3,1,424,0,0,0,1,C,3,0,0,0,1,0,0,0,0,0,1,0
2,1,384,0,0,1,0,B,2,0,0,0,1,0,1,0,0,0,0,0
2,1,324,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,1,0
2,1,278,0,0,1,0,B,2,0,0,0,1,-0.666666666666667,0,0,0,0,1,1
1,1,261,0,1,0,0,A,1,0,0,0,1,-0.666666666666667,1,0,0,0,0,0
1,1,234,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,0,0,0,0,1,0
2,1,360,0,0,1,0,B,2,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,192,1,0,0,1,C,3,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,427,0,1,0,0,A,1,0,0,0.1,0,-0.233333333333333,0,1,1,0,0,0
3,1,2717,1,0,0,1,C,3,0,0,0.1,1,-0.233333333333333,0,0,0,0,0,0
2,1,398,1,0,1,0,B,2,0,0,0.2,0,-0.133333333333333,0,0,0,0,0,0
3,1,587,1,0,0,1,C,3,0,0.1,0.2,1,-0.133333333333333,0,0,0,0,0,0
1,1,443,1,1,0,0,A,1,0,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
1,1,472,1,1,0,0,A,1,0.1,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
2,1,1608,0,0,1,0,B,2,0.2,0.1,0.3,0,0.3,0,1,0,0,0,0
2,1,346,0,0,1,0,B,2,0.2,0.1,0.3,0,-0.0333333333333333,0,0,0,0,1,0
2,1,377,1,0,1,0,B,2,0.2,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
2,1,462,1,0,1,0,B,2,0.2,0.2,0.3,0,-0.0333333333333333,0,0,0,0,0,0
2,1,430,1,0,1,0,B,2,0.2,0.3,0.2,1,-0.0333333333333333,0,0,0,0,0,0
1,1,395,1,1,0,0,A,1,0.2,0.4,0.2,0,0.0666666666666667,0,0,0,0,0,0
2,1,592,1,0,1,0,B,2,0.3,0.4,0.1,1,0.0666666666666667,0,0,0,0,0,0
1,1,513,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
3,1,371,1,0,0,1,C,3,0.4,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
2,1,365,0,0,1,0,B,2,0.3,0.4,0.1,1,0.4,0,1,0,1,0,0
1,1,622,0,1,0,0,A,1,0.2,0.4,0.1,0,0.0666666666666667,1,0,0,0,0,0
3,1,336,0,0,0,1,C,3,0.2,0.4,0.1,0,0.4,0,0,0,0,0,0
3,1,483,0,0,0,1,C,3,0.2,0.4,0.1,0,0.4,0,0,0,0,1,0
1,1,522,1,1,0,0,A,1,0.2,0.3,0.1,0,-0.366666666666667,0,0,0,0,0,0
2,1,420,0,0,1,0,B,2,0.3,0.2,0.1,0,-0.0333333333333333,0,1,0,0,0,0
1,1,246,0,1,0,0,A,1,0.3,0.1,0.1,1,-0.0333333333333333,0,0,0,0,0,0
2,1,247,1,0,1,0,B,2,0.2,0.1,0.1,0,-0.133333333333333,0,0,0,0,0,0
2,1,360,1,0,1,0,B,2,0.2,0.1,0.1,0,-0.133333333333333,0,0,0,0,0,0
3,1,436,1,0,0,1,C,3,0.1,0.2,0.1,0,-0.466666666666667,0,0,0,0,0,0
1,1,418,0,1,0,0,A,1,0.1,0.2,0.1,0,0.2,0,1,0,0,0,0
1,1,533,0,1,0,0,A,1,0.1,0.2,0.1,0,0.2,0,0,0,0,1,0
3,1,509,0,0,0,1,C,3,0.1,0.2,0.1,0,-0.133333333333333,0,0,0,0,0,0
3,1,866,0,0,0,1,C,3,0.1,0.2,0.1,0,0.2,0,0,0,0,1,0
1,1,135,0,1,0,0,A,1,0.1,0.2,0.1,0,0.2,0,0,0,0,0,0
2,1,243,1,0,1,0,B,2,0,0.2,0.1,1,-0.133333333333333,0,0,0,0,0,0
2,1,323,1,0,1,0,B,2,0,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
