choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
1,1,1847,1,1,0,0,A,1,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
1,1,542,0,1,0,0,A,1,1,0,0,1,1,0,0,0,0,1,0
1,1,797,1,1,0,0,A,1,0.5,0,0,1,0.166666666666667,0,0,0,0,0,0
1,1,823,1,1,0,0,A,1,0.666666666666667,0,0,1,0.333333333333333,0,0,0,0,0,0
1,1,545,1,1,0,0,A,1,0.75,0,0,1,0.0833333333333334,0,0,0,0,0,0
2,1,682,1,0,1,0,B,2,0.8,0,0,0,0.133333333333333,0,0,0,0,0,0
3,1,508,0,0,0,1,C,3,0.666666666666667,0.166666666666667,0,0,0.666666666666667,0,1,0,0,0,0
2,1,520,1,0,1,0,B,2,0.571428571428571,0.142857142857143,0,0,0.238095238095238,0,0,0,0,0,0
2,1,594,1,0,1,0,B,2,0.5,0.25,0,0,0.166666666666667,0,0,0,0,0,0
1,1,592,1,1,0,0,A,1,0.444444444444444,0.333333333333333,0,1,0.111111111111111,0,0,0,0,0,0
1,1,562,1,1,0,0,A,1,0.5,0.3,0,1,0.166666666666667,0,0,0,0,0,0
1,1,440,1,1,0,0,A,1,0.5,0.3,0,1,0.166666666666667,0,0,0,0,0,0
3,1,892,0,0,0,1,C,3,0.6,0.3,0,0,0.266666666666667,0,1,1,0,0,0
2,1,500,0,0,1,0,B,2,0.5,0.3,0,0,0.5,0,0,0,0,0,0
2,1,543,1,0,1,0,B,2,0.4,0.3,0,0,-0.266666666666667,0,0,0,0,0,0
2,1,463,1,0,1,0,B,2,0.3,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,518,1,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,555,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,630,1,0,1,0,B,2,0.4,0.3,0.1,0,-0.266666666666667,0,0,0,0,0,0
1,1,424,1,1,0,0,A,1,0.4,0.3,0.1,1,0.0666666666666667,0,0,0,0,0,0
3,1,539,1,0,0,1,C,3,0.4,0.3,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,469,0,0,1,0,B,2,0.3,0.3,0.2,1,0.3,0,1,0,0,0,0
3,1,412,1,0,0,1,C,3,0.2,0.3,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,531,0,0,0,1,C,3,0.2,0.3,0.3,1,0.3,0,0,0,0,1,0
1,1,525,1,1,0,0,A,1,0.2,0.3,0.3,0,-0.366666666666667,0,0,0,0,0,0
1,1,455,1,1,0,0,A,1,0.3,0.2,0.3,1,-0.0333333333333333,0,0,0,0,0,0
1,1,388,1,1,0,0,A,1,0.4,0.1,0.3,1,0.0666666666666667,0,0,0,0,0,0
