choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
3,1,12907,0,0,0,1,C,3,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
2,1,5082,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,0,0
2,1,580,1,0,1,0,B,2,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,2234,1,1,0,0,A,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0
1,1,594,1,1,0,0,A,1,0.25,0.25,0,1,-0.416666666666667,0,0,0,0,0,0
2,1,1520,1,0,1,0,B,2,0.4,0.2,0,0,-0.266666666666667,0,0,0,0,0,0
3,1,1297,0,0,0,1,C,3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,1,0,0,0,0
2,1,1903,0,0,1,0,B,2,0.285714285714286,0.285714285714286,0,1,-0.0476190476190476,0,0,0,0,0,0
1,1,896,0,1,0,0,A,1,0.25,0.25,0,1,-0.0833333333333333,1,0,0,0,0,0
3,1,918,1,0,0,1,C,3,0.222222222222222,0.222222222222222,0,0,-0.111111111111111,0,0,0,0,0,0
1,1,1534,0,1,0,0,A,1,0.2,0.2,0.1,1,-0.133333333333333,0,1,0,0,0,0
2,1,583,0,0,1,0,B,2,0.2,0.2,0.1,1,-0.133333333333333,1,0,0,0,0,0
2,1,717,0,0,1,0,B,2,0.2,0.2,0.1,1,-0.133333333333333,0,0,0,0,1,0
2,1,839,0,0,1,0,B,2,0.2,0.1,0.1,0,0.2,0,0,0,0,1,1
2,1,736,1,0,1,0,B,2,0.1,0.1,0.1,1,-0.566666666666667,0,0,0,0,0,0
2,1,1886,1,0,1,0,B,2,0,0.2,0.1,1,-0.133333333333333,0,0,0,0,0,0
3,1,1374,0,0,0,1,C,3,0,0.2,0.1,0,-0.133333333333333,0,1,1,0,0,0
3,1,557,1,0,0,1,C,3,0,0.2,0.1,0,-0.133333333333333,0,0,0,0,0,0
2,1,1382,0,0,1,0,B,2,0,0.2,0.2,1,-0.466666666666667,0,1,0,0,0,0
3,1,388,0,0,0,1,C,3,0,0.2,0.2,1,-0.133333333333333,1,0,0,0,0,0
2,1,374,0,0,1,0,B,2,0,0.2,0.1,1,-0.133333333333333,1,0,0,0,0,0
3,1,1272,0,0,0,1,C,3,0,0.2,0.1,0,0.2,1,0,0,0,0,0
3,1,924,0,0,0,1,C,3,0,0.2,0.1,0,-0.133333333333333,0,0,0,0,1,0
2,1,2522,0,0,1,0,B,2,0,0.2,0.1,1,0.2,0,0,0,0,0,0
1,1,518,1,1,0,0,A,1,0,0.2,0.1,0,-0.466666666666667,0,0,0,0,0,0
3,1,686,0,0,0,1,C,3,0.1,0.1,0.1,1,-0.233333333333333,0,1,0,0,0,0
2,1,2850,1,0,1,0,B,2,0.1,0,0.1,0,-0.233333333333333,0,0,0,0,0,0
2,1,1748,1,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,0,0
