choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
2,1,3012,0,0,1,0,B,2,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
3,1,2217,0,0,0,1,C,3,0,0,0,1,0,0,0,0,0,0,0
3,1,1784,1,0,0,1,C,3,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,1813,1,1,0,0,A,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0
1,1,2475,1,1,0,0,A,1,0.25,0,0.25,1,-0.416666666666667,0,0,0,0,0,0
2,1,2645,0,0,1,0,B,2,0.4,0,0.2,0,-0.266666666666667,0,1,1,0,0,0
2,1,572,0,0,1,0,B,2,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0,0,0,1,0
2,1,2549,0,0,1,0,B,2,0.285714285714286,0,0.142857142857143,0,-0.0476190476190476,0,0,0,0,1,0
3,1,1656,0,0,0,1,C,3,0.25,0,0.125,0,-0.0833333333333333,0,0,0,0,0,0
2,1,2332,0,0,1,0,B,2,0.222222222222222,0,0.111111111111111,0,-0.111111111111111,0,0,0,0,0,0
3,1,1234,1,0,0,1,C,3,0.2,0,0.1,0,-0.133333333333333,0,0,0,0,0,0
1,1,820,1,1,0,0,A,1,0.2,0,0.2,1,-0.133333333333333,0,0,0,0,0,0
3,1,838,0,0,0,1,C,3,0.3,0,0.2,0,-0.0333333333333333,0,1,1,0,0,0
2,1,1916,0,0,1,0,B,2,0.3,0,0.1,0,0.3,0,0,0,0,0,0
2,1,2585,0,0,1,0,B,2,0.2,0,0.1,0,-0.466666666666667,0,0,0,0,1,0
3,1,692,0,0,0,1,C,3,0.1,0,0.1,1,-0.233333333333333,0,0,0,0,0,0
2,1,1665,1,0,1,0,B,2,0.1,0,0.1,0,-0.233333333333333,0,0,0,0,0,0
1,1,2211,1,1,0,0,A,1,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,0,0
2,1,2898,1,0,1,0,B,2,0.2,0.1,0.1,0,-0.466666666666667,0,0,0,0,0,0
1,1,1091,1,1,0,0,A,1,0.2,0.2,0.1,1,-0.133333333333333,0,0,0,0,0,0
3,1,864,1,0,0,1,C,3,0.3,0.2,0.1,0,-0.0333333333333333,0,0,0,0,0,0
2,1,701,0,0,1,0,B,2,0.3,0.2,0.1,0,0.3,0,1,0,0,0,0
3,1,1839,1,0,0,1,C,3,0.2,0.2,0.1,0,-0.133333333333333,0,0,0,0,0,0
3,1,732,0,0,0,1,C,3,0.2,0.2,0.2,1,0.2,0,0,0,0,1,0
1,1,840,1,1,0,0,A,1,0.2,0.2,0.2,1,-0.466666666666667,0,0,0,0,0,0
1,1,856,1,1,0,0,A,1,0.3,0.2,0.2,1,-0.0333333333333333,0,0,0,0,0,0
1,1,1351,1,1,0,0,A,1,0.4,0.2,0.2,1,0.0666666666666667,0,0,0,0,0,0
2,1,1084,1,0,1,0,B,2,0.5,0.1,0.2,0,0.166666666666667,0,0,0,0,0,0
1,1,751,1,1,0,0,A,1,0.4,0.2,0.2,1,0.0666666666666667,0,0,0,0,0,0
3,1,1109,1,0,0,1,C,3,0.5,0.1,0.2,0,0.166666666666667,0,0,0,0,0,0
3,1,557,1,0,0,1,C,3,0.4,0.1,0.3,0,0.0666666666666667,0,0,0,0,0,0
1,1,607,0,1,0,0,A,1,0.4,0.1,0.3,1,0.4,0,1,0,1,0,0
2,1,509,0,0,1,0,B,2,0.4,0.1,0.3,0,0.0666666666666667,1,0,0,0,0,0
3,1,688,0,0,0,1,C,3,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,0,0
2,1,1253,0,0,1,0,B,2,0.4,0.1,0.2,0,0.4,0,0,0,0,0,0
2,1,664,0,0,1,0,B,2,0.3,0.1,0.2,0,0.3,0,0,0,0,1,0
2,1,482,0,0,1,0,B,2,0.2,0.1,0.2,0,0.2,0,0,0,0,1,0
3,1,666,0,0,0,1,C,3,0.1,0.1,0.2,1,0.2,0,0,0,0,0,0
2,1,1602,0,0,1,0,B,2,0.1,0,0.2,0,-0.133333333333333,1,0,0,0,0,0
3,1,1398,0,0,0,1,C,3,0,0,0.2,1,0.2,0,0,0,0,0,0
3,1,1800,0,0,0,1,C,3,0,0,0.1,1,0.1,0,0,0,0,1,0
2,1,4299,0,0,1,0,B,2,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
1,1,1998,0,1,0,0,A,1,0,0,0,1,0,1,0,0,0,0,0
1,1,751,0,1,0,0,A,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1965,0,1,0,0,A,1,0,0,0,1,-0.666666666666667,0,0,0,0,1,1
1,1,1468,1,1,0,0,A,1,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,595,0,1,0,0,A,1,0.1,0,0,1,0.1,0,0,0,0,1,1
1,1,1235,0,1,0,0,A,1,0.1,0,0,1,-0.233333333333333,0,0,0,0,1,1
2,1,1118,0,0,1,0,B,2,0.1,0,0,0,-0.233333333333333,1,0,0,0,0,0
3,1,1300,0,0,0,1,C,3,0.1,0,0,0,0.1,0,0,0,0,0,0
