choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
1,1,1466,1,1,0,0,A,1,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
1,1,2733,0,1,0,0,A,1,1,0,0,1,1,0,0,0,0,1,0
2,1,334,0,0,1,0,B,2,0.5,0,0,0,0.166666666666667,1,0,0,0,0,0
2,1,436,1,0,1,0,B,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0
1,1,211,1,1,0,0,A,1,0.25,0.25,0,1,-0.416666666666667,0,0,0,0,0,0
2,1,234,1,0,1,0,B,2,0.4,0.2,0,0,-0.266666666666667,0,0,0,0,0,0
1,1,191,0,1,0,0,A,1,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0,1,0,0,0,0
2,1,1107,1,0,1,0,B,2,0.285714285714286,0.285714285714286,0,1,-0.0476190476190476,0,0,0,0,0,0
2,1,617,1,0,1,0,B,2,0.25,0.375,0,1,0.0416666666666667,0,0,0,0,0,0
1,1,398,1,1,0,0,A,1,0.222222222222222,0.444444444444444,0,0,0.111111111111111,0,0,0,0,0,0
1,1,363,1,1,0,0,A,1,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,591,1,1,0,0,A,1,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
3,1,427,0,0,0,1,C,3,0.4,0.4,0,0,0.0666666666666667,0,1,0,0,0,0
2,1,495,0,0,1,0,B,2,0.4,0.4,0,1,0.4,0,0,0,0,0,0
2,1,698,1,0,1,0,B,2,0.4,0.3,0,0,-0.266666666666667,0,0,0,0,0,0
2,1,495,1,0,1,0,B,2,0.3,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,552,1,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,340,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,289,1,0,1,0,B,2,0.4,0.3,0.1,0,-0.266666666666667,0,0,0,0,0,0
2,1,213,0,0,1,0,B,2,0.4,0.3,0.1,0,0.0666666666666667,0,0,0,0,1,0
2,1,406,1,0,1,0,B,2,0.3,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
2,1,542,0,0,1,0,B,2,0.2,0.4,0.1,1,0.4,0,0,0,0,1,0
3,1,409,1,0,0,1,C,3,0.1,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
3,1,573,0,0,0,1,C,3,0.1,0.4,0.2,0,0.4,0,0,0,0,1,0
3,1,359,1,0,0,1,C,3,0.1,0.4,0.2,0,-0.266666666666667,0,0,0,0,0,0
1,1,322,1,1,0,0,A,1,0.1,0.3,0.3,0,-0.0333333333333333,0,0,0,0,0,0
1,1,353,1,1,0,0,A,1,0.2,0.2,0.3,0,-0.0333333333333333,0,0,0,0,0,0
2,1,551,1,0,1,0,B,2,0.3,0.2,0.2,0,-0.0333333333333333,0,0,0,0,0,0
1,1,938,1,1,0,0,A,1,0.2,0.3,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,601,1,0,0,1,C,3,0.3,0.2,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,777,1,0,0,1,C,3,0.3,0.2,0.3,1,-0.0333333333333333,0,0,0,0,0,0
1,1,379,0,1,0,0,A,1,0.3,0.1,0.4,0,0.4,0,1,1,0,0,0
2,1,601,0,0,1,0,B,2,0.3,0.1,0.4,0,0.0666666666666667,0,0,0,0,0,0
3,1,397,0,0,0,1,C,3,0.3,0.1,0.3,1,-0.0333333333333333,0,0,0,0,0,0
3,1,430,0,0,0,1,C,3,0.3,0.1,0.3,1,0.3,0,0,0,0,1,0
1,1,778,0,1,0,0,A,1,0.3,0.1,0.2,1,0.3,1,0,0,0,0,0
1,1,268,0,1,0,0,A,1,0.2,0.1,0.2,1,0.2,0,0,0,0,1,0
3,1,482,0,0,0,1,C,3,0.1,0.1,0.2,1,0.2,1,0,0,0,0,0
1,1,343,0,1,0,0,A,1,0.1,0,0.2,0,-0.133333333333333,1,0,0,0,0,0
3,1,876,0,0,0,1,C,3,0,0,0.2,1,0.2,0,0,0,0,0,0
3,1,309,0,0,0,1,C,3,0,0,0.1,1,0.1,0,0,0,0,1,0
2,1,146,0,0,1,0,B,2,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
1,1,122,0,1,0,0,A,1,0,0,0,1,0,1,0,0,0,0,0
2,1,1789,0,0,1,0,B,2,0,0,0,1,0,1,0,0,0,0,0
1,1,494,1,1,0,0,A,1,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
3,1,1048,0,0,0,1,C,3,0.1,0,0,0,-0.233333333333333,0,1,1,0,0,0
2,1,1189,0,0,1,0,B,2,0.1,0,0,0,0.1,0,0,0,0,0,0
3,1,554,1,0,0,1,C,3,0.1,0,0,0,-0.233333333333333,0,0,0,0,0,0
1,1,794,0,1,0,0,A,1,0.1,0,0.1,1,-0.233333333333333,0,1,0,0,0,0
2,1,1740,0,0,1,0,B,2,0.1,0,0.1,0,0.1,1,0,0,0,0,0
1,1,306,1,1,0,0,A,1,0.1,0,0.1,1,-0.233333333333333,0,0,0,0,0,0
3,1,367,0,0,0,1,C,3,0.2,0,0.1,0,0.2,0,1,1,0,0,0
2,1,931,0,0,1,0,B,2,0.2,0,0.1,0,0.2,0,0,0,0,0,0
3,1,373,0,0,0,1,C,3,0.2,0,0.1,0,0.2,0,0,0,0,0,0
2,1,384,0,0,1,0,B,2,0.2,0,0.1,0,0.2,0,0,0,0,0,0
2,1,576,0,0,1,0,B,2,0.1,0,0.1,0,-0.233333333333333,0,0,0,0,1,0
2,1,767,0,0,1,0,B,2,0.1,0,0.1,0,0.1,0,0,0,0,1,0
2,1,469,0,0,1,0,B,2,0.1,0,0.1,0,0.1,0,0,0,0,1,0
2,1,1780,0,0,1,0,B,2,0.1,0,0,0,0.1,0,0,0,0,1,0
1,1,189,0,1,0,0,A,1,0.1,0,0,1,0.1,0,0,0,0,0,0
3,1,227,0,0,0,1,C,3,0.1,0,0,0,-0.566666666666667,1,0,0,0,0,0
