choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
3,1,1476,0,0,0,1,C,3,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
2,1,2380,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,0,0
1,1,578,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,819,0,0,0,1,C,3,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,1257,0,0,0,1,C,3,0,0,0,1,-0.666666666666667,0,0,0,0,1,0
1,1,859,1,1,0,0,A,1,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
3,1,653,0,0,0,1,C,3,0.166666666666667,0,0,0,0.166666666666667,0,1,1,0,0,0
2,1,1489,0,0,1,0,B,2,0.142857142857143,0,0,0,-0.19047619047619,0,0,0,0,0,0
1,1,889,1,1,0,0,A,1,0.125,0,0,1,-0.208333333333333,0,0,0,0,0,0
1,1,950,1,1,0,0,A,1,0.222222222222222,0,0,1,-0.111111111111111,0,0,0,0,0,0
1,1,507,1,1,0,0,A,1,0.3,0,0,1,-0.0333333333333333,0,0,0,0,0,0
1,1,425,1,1,0,0,A,1,0.4,0,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,1809,1,0,0,1,C,3,0.5,0,0,0,0.166666666666667,0,0,0,0,0,0
1,1,2533,0,1,0,0,A,1,0.5,0,0.1,1,0.5,0,1,0,1,0,0
3,1,926,1,0,0,1,C,3,0.5,0,0.1,0,-0.166666666666667,0,0,0,0,0,0
1,1,4063,0,1,0,0,A,1,0.5,0,0.2,1,0.166666666666667,0,1,0,1,0,0
2,1,1455,0,0,1,0,B,2,0.4,0,0.2,0,0.0666666666666667,1,0,0,0,0,0
3,1,1213,0,0,0,1,C,3,0.4,0,0.2,0,0.0666666666666667,0,0,0,0,0,0
3,1,638,1,0,0,1,C,3,0.4,0,0.2,0,-0.266666666666667,0,0,0,0,0,0
