choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
3,1,1146,0,0,0,1,C,3,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
2,1,524,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,0,0
1,1,2488,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
2,1,2839,0,0,1,0,B,2,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
2,1,362,1,0,1,0,B,2,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
2,1,448,1,0,1,0,B,2,0,0.2,0,1,-0.466666666666667,0,0,0,0,0,0
3,1,404,0,0,0,1,C,3,0,0.333333333333333,0,0,0.333333333333333,0,1,1,0,0,0
2,1,522,1,0,1,0,B,2,0,0.285714285714286,0,1,-0.0476190476190476,0,0,0,0,0,0
2,1,468,1,0,1,0,B,2,0,0.375,0,1,0.0416666666666667,0,0,0,0,0,0
1,1,396,1,1,0,0,A,1,0,0.444444444444444,0,0,0.111111111111111,0,0,0,0,0,0
1,1,343,1,1,0,0,A,1,0.1,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,487,1,1,0,0,A,1,0.2,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
3,1,453,0,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,1,0,0,0,0
2,1,532,0,0,1,0,B,2,0.3,0.4,0,1,0.4,0,0,0,0,0,0
1,1,400,1,1,0,0,A,1,0.3,0.4,0,0,-0.266666666666667,0,0,0,0,0,0
2,1,357,1,0,1,0,B,2,0.4,0.3,0,0,0.0666666666666667,0,0,0,0,0,0
3,1,404,1,0,0,1,C,3,0.4,0.3,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,426,1,1,0,0,A,1,0.4,0.3,0.1,1,0.0666666666666667,0,0,0,0,0,0
2,1,383,1,0,1,0,B,2,0.5,0.2,0.1,0,-0.166666666666667,0,0,0,0,0,0
1,1,392,1,1,0,0,A,1,0.5,0.2,0.1,1,0.166666666666667,0,0,0,0,0,0
3,1,362,1,0,0,1,C,3,0.5,0.2,0.1,0,0.166666666666667,0,0,0,0,0,0
2,1,399,0,0,1,0,B,2,0.4,0.2,0.2,0,0.4,0,1,0,0,0,0
3,1,858,1,0,0,1,C,3,0.3,0.2,0.2,0,-0.0333333333333333,0,0,0,0,0,0
