choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
3,1,3235,0,0,0,1,C,3,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
2,1,1936,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,0,0
2,1,1346,1,0,1,0,B,2,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,796,1,1,0,0,A,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0
1,1,572,1,1,0,0,A,1,0.25,0.25,0,1,-0.416666666666667,0,0,0,0,0,0
2,1,1367,1,0,1,0,B,2,0.4,0.2,0,0,-0.266666666666667,0,0,0,0,0,0
1,1,1476,0,1,0,0,A,1,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0,1,0,0,0,0
3,1,819,1,0,0,1,C,3,0.285714285714286,0.285714285714286,0,0,-0.0476190476190476,0,0,0,0,0,0
2,1,545,1,0,1,0,B,2,0.25,0.25,0.125,1,-0.0833333333333333,0,0,0,0,0,0
1,1,616,1,1,0,0,A,1,0.222222222222222,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0,0
1,1,469,1,1,0,0,A,1,0.3,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
1,1,339,1,1,0,0,A,1,0.4,0.3,0.1,1,0.0666666666666667,0,0,0,0,0,0
3,1,541,0,0,0,1,C,3,0.5,0.3,0.1,0,0.166666666666667,0,1,1,0,0,0
2,1,987,0,0,1,0,B,2,0.5,0.2,0.1,0,0.5,0,0,0,0,0,0
2,1,570,0,0,1,0,B,2,0.4,0.2,0.1,0,-0.266666666666667,0,0,0,0,1,0
3,1,274,0,0,0,1,C,3,0.3,0.2,0.1,0,-0.0333333333333333,0,0,0,0,0,0
1,1,293,0,1,0,0,A,1,0.3,0.1,0.1,1,-0.0333333333333333,0,0,0,0,0,0
2,1,855,1,0,1,0,B,2,0.3,0.1,0.1,0,-0.0333333333333333,0,0,0,0,0,0
2,1,609,1,0,1,0,B,2,0.3,0.2,0,0,-0.366666666666667,0,0,0,0,0,0
1,1,617,1,1,0,0,A,1,0.3,0.2,0,1,-0.0333333333333333,0,0,0,0,0,0
3,1,485,0,0,0,1,C,3,0.3,0.2,0,0,-0.0333333333333333,0,1,1,0,0,0
3,1,677,0,0,0,1,C,3,0.2,0.2,0,0,0.2,0,0,0,0,1,0
3,1,581,1,0,0,1,C,3,0.1,0.2,0,0,-0.133333333333333,0,0,0,0,0,0
3,1,502,0,0,0,1,C,3,0.1,0.2,0.1,0,0.2,0,0,0,0,1,0
1,1,545,1,1,0,0,A,1,0.1,0.2,0.1,0,-0.466666666666667,0,0,0,0,0,0
1,1,385,1,1,0,0,A,1,0.2,0.2,0.1,1,-0.133333333333333,0,0,0,0,0,0
1,1,439,1,1,0,0,A,1,0.3,0.2,0.1,1,-0.0333333333333333,0,0,0,0,0,0
2,1,741,1,0,1,0,B,2,0.4,0.2,0.1,0,0.0666666666666667,0,0,0,0,0,0
1,1,424,1,1,0,0,A,1,0.4,0.2,0.1,1,0.0666666666666667,0,0,0,0,0,0
3,1,956,1,0,0,1,C,3,0.5,0.1,0.1,0,0.166666666666667,0,0,0,0,0,0
3,1,740,1,0,0,1,C,3,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,0,0
1,1,1217,0,1,0,0,A,1,0.4,0.1,0.3,1,0.4,0,1,0,1,0,0
2,1,711,0,0,1,0,B,2,0.4,0.1,0.3,0,0.0666666666666667,1,0,0,0,0,0
3,1,549,0,0,0,1,C,3,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,0,0
3,1,422,0,0,0,1,C,3,0.4,0.1,0.2,0,0.4,0,0,0,0,1,0
1,1,459,0,1,0,0,A,1,0.3,0.1,0.2,1,0.3,0,0,0,0,0,0
1,1,481,0,1,0,0,A,1,0.2,0.1,0.2,1,0.2,0,0,0,0,1,0
1,1,852,0,1,0,0,A,1,0.1,0.1,0.2,0,0.2,0,0,0,0,1,1
3,1,528,0,0,0,1,C,3,0.1,0,0.2,1,-0.133333333333333,0,0,0,0,0,0
2,1,1187,0,0,1,0,B,2,0,0,0.2,0,0.2,1,0,0,0,0,0
3,1,742,0,0,0,1,C,3,0,0,0.1,1,0.1,0,0,0,0,0,0
2,1,11235,1,0,1,0,B,2,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
3,1,773,0,0,0,1,C,3,0,0.1,0,0,0.1,0,1,1,0,0,0
1,1,672,0,1,0,0,A,1,0,0.1,0,0,0.1,0,0,0,0,0,0
3,1,710,1,0,0,1,C,3,0,0.1,0,0,-0.566666666666667,0,0,0,0,0,0
2,1,583,1,0,1,0,B,2,0,0.1,0.1,1,-0.233333333333333,0,0,0,0,0,0
1,1,501,0,1,0,0,A,1,0,0.2,0.1,0,0.2,0,1,1,0,0,0
1,1,554,0,1,0,0,A,1,0,0.2,0.1,0,-0.133333333333333,0,0,0,0,1,0
2,1,727,1,0,1,0,B,2,0,0.2,0.1,1,-0.133333333333333,0,0,0,0,0,0
1,1,509,0,1,0,0,A,1,0,0.3,0.1,0,0.3,0,1,1,0,0,0
3,1,735,1,0,0,1,C,3,0,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
3,1,1151,0,0,0,1,C,3,0,0.3,0.2,0,0.3,0,0,0,0,1,0
3,1,595,0,0,0,1,C,3,0,0.2,0.2,1,0.2,0,0,0,0,1,0
2,1,526,0,0,1,0,B,2,0,0.2,0.2,1,0.2,1,0,0,0,0,0
3,1,562,0,0,0,1,C,3,0,0.2,0.2,1,0.2,1,0,0,0,0,0
1,1,483,0,1,0,0,A,1,0,0.2,0.1,0,-0.133333333333333,1,0,0,0,0,0
2,1,518,0,0,1,0,B,2,0,0.1,0.1,1,0.1,0,0,0,0,0,0
1,1,475,0,1,0,0,A,1,0,0.1,0.1,0,0.1,1,0,0,0,0,0
1,1,489,0,1,0,0,A,1,0,0.1,0.1,0,0.1,0,0,0,0,1,0
1,1,380,0,1,0,0,A,1,0,0,0.1,0,0.1,0,0,0,0,1,0
1,1,682,1,1,0,0,A,1,0,0,0.1,0,-0.566666666666667,0,0,0,0,0,0
2,1,484,1,0,1,0,B,2,0.1,0,0,0,-0.566666666666667,0,0,0,0,0,0
2,1,369,0,0,1,0,B,2,0.1,0.1,0,1,-0.233333333333333,0,0,0,0,1,0
1,1,603,0,1,0,0,A,1,0.1,0.1,0,1,-0.233333333333333,1,0,0,0,0,0
3,1,552,1,0,0,1,C,3,0.1,0.1,0,0,-0.233333333333333,0,0,0,0,0,0
1,1,572,0,1,0,0,A,1,0.1,0.1,0.1,1,-0.233333333333333,0,1,0,0,0,0
3,1,706,0,0,0,1,C,3,0.1,0.1,0.1,1,-0.233333333333333,1,0,0,0,0,0
1,1,524,0,1,0,0,A,1,0.1,0.1,0.1,1,-0.233333333333333,1,0,0,0,0,0
2,1,532,0,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,1,0,0,0,0,0
3,1,1276,0,0,0,1,C,3,0.1,0.1,0.1,1,-0.233333333333333,1,0,0,0,0,0
3,1,435,0,0,0,1,C,3,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,1,0
1,1,516,0,1,0,0,A,1,0,0.1,0.1,0,0.1,1,0,0,0,0,0
2,1,756,0,0,1,0,B,2,0,0,0.1,0,-0.233333333333333,0,0,0,0,0,0
3,1,562,0,0,0,1,C,3,0,0,0.1,1,-0.233333333333333,0,0,0,0,0,0
3,1,516,0,0,0,1,C,3,0,0,0.1,1,-0.233333333333333,0,0,0,0,1,0
