choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
2,1,1738,0,0,1,0,B,2,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
3,1,2541,0,0,0,1,C,3,0,0,0,1,0,0,0,0,0,0,0
3,1,930,0,0,0,1,C,3,0,0,0,1,-0.333333333333333,0,0,0,0,1,0
2,1,1266,0,0,1,0,B,2,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
2,1,596,1,0,1,0,B,2,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
2,1,541,1,0,1,0,B,2,0,0.2,0,1,-0.466666666666667,0,0,0,0,0,0
3,1,452,0,0,0,1,C,3,0,0.333333333333333,0,0,0.333333333333333,0,1,1,0,0,0
2,1,510,1,0,1,0,B,2,0,0.285714285714286,0,1,-0.0476190476190476,0,0,0,0,0,0
2,1,633,1,0,1,0,B,2,0,0.375,0,1,0.0416666666666667,0,0,0,0,0,0
1,1,433,1,1,0,0,A,1,0,0.444444444444444,0,0,0.111111111111111,0,0,0,0,0,0
1,1,534,1,1,0,0,A,1,0.1,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,663,1,1,0,0,A,1,0.2,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
3,1,1508,0,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,1,0,0,0,0
2,1,362,0,0,1,0,B,2,0.3,0.4,0,1,0.4,0,0,0,0,0,0
2,1,484,1,0,1,0,B,2,0.3,0.4,0,1,-0.266666666666667,0,0,0,0,0,0
2,1,404,1,0,1,0,B,2,0.3,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,367,1,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,482,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,472,1,0,1,0,B,2,0.4,0.3,0.1,0,-0.266666666666667,0,0,0,0,0,0
1,1,385,1,1,0,0,A,1,0.4,0.3,0.1,1,0.0666666666666667,0,0,0,0,0,0
3,1,377,1,0,0,1,C,3,0.4,0.3,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,493,0,0,1,0,B,2,0.3,0.3,0.2,1,0.3,0,1,0,0,0,0
