choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
1,1,1406,1,1,0,0,A,1,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
1,1,989,0,1,0,0,A,1,1,0,0,1,1,0,0,0,0,1,0
3,1,898,0,0,0,1,C,3,0.5,0,0,0,0.166666666666667,1,0,0,0,0,0
2,1,1312,1,0,1,0,B,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0
1,1,555,1,1,0,0,A,1,0.25,0.25,0,1,-0.416666666666667,0,0,0,0,0,0
2,1,939,1,0,1,0,B,2,0.4,0.2,0,0,-0.266666666666667,0,0,0,0,0,0
3,1,533,0,0,0,1,C,3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,1,0,0,0,0
2,1,1144,1,0,1,0,B,2,0.285714285714286,0.285714285714286,0,1,-0.0476190476190476,0,0,0,0,0,0
2,1,1139,1,0,1,0,B,2,0.25,0.375,0,1,0.0416666666666667,0,0,0,0,0,0
1,1,1295,1,1,0,0,A,1,0.222222222222222,0.444444444444444,0,0,0.111111111111111,0,0,0,0,0,0
1,1,5313,0,1,0,0,A,1,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,1,0
3,1,36,0,0,0,1,C,3,0.2,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
2,1,876,0,0,1,0,B,2,0.2,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
2,1,624,0,0,1,0,B,2,0.2,0.4,0,1,0.4,0,0,0,0,1,0
2,1,819,1,0,1,0,B,2,0.2,0.3,0,1,-0.366666666666667,0,0,0,0,0,0
2,1,316,1,0,1,0,B,2,0.1,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,690,1,0,0,1,C,3,0.1,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,397,1,1,0,0,A,1,0.1,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,382,1,0,1,0,B,2,0.2,0.3,0.1,1,-0.366666666666667,0,0,0,0,0,0
1,1,412,1,1,0,0,A,1,0.2,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
3,1,584,1,0,0,1,C,3,0.2,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
2,1,449,0,0,1,0,B,2,0.2,0.3,0.2,1,0.3,0,1,0,0,0,0
3,1,1198,1,0,0,1,C,3,0.2,0.3,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,687,0,0,0,1,C,3,0.2,0.3,0.3,1,0.3,0,0,0,0,1,0
1,1,517,1,1,0,0,A,1,0.2,0.3,0.3,0,-0.366666666666667,0,0,0,0,0,0
1,1,706,0,1,0,0,A,1,0.3,0.2,0.3,1,-0.0333333333333333,0,0,0,0,1,0
3,1,510,1,0,0,1,C,3,0.3,0.1,0.3,1,-0.0333333333333333,0,0,0,0,0,0
2,1,46,1,0,1,0,B,2,0.3,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
1,1,303,0,1,0,0,A,1,0.2,0.2,0.3,0,-0.0333333333333333,0,1,0,0,0,0
1,1,98,1,1,0,0,A,1,0.2,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
