choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
1,1,1367,1,1,0,0,A,1,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
1,1,1240,0,1,0,0,A,1,1,0,0,1,1,0,0,0,0,1,0
1,1,2706,0,1,0,0,A,1,0.5,0,0,1,0.166666666666667,0,0,0,0,1,0
2,1,1059,0,0,1,0,B,2,0.333333333333333,0,0,0,0,1,0,0,0,0,0
3,1,1175,1,0,0,1,C,3,0.25,0,0,0,-0.416666666666667,0,0,0,0,0,0
2,1,1444,1,0,1,0,B,2,0.2,0,0.2,0,-0.466666666666667,0,0,0,0,0,0
3,1,624,0,0,0,1,C,3,0.166666666666667,0.166666666666667,0.166666666666667,1,0.166666666666667,0,1,0,0,0,0
2,1,1211,1,0,1,0,B,2,0.142857142857143,0.142857142857143,0.142857142857143,1,-0.19047619047619,0,0,0,0,0,0
2,1,925,1,0,1,0,B,2,0.125,0.25,0.125,1,-0.0833333333333333,0,0,0,0,0,0
1,1,557,1,1,0,0,A,1,0.111111111111111,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0,0
1,1,710,1,1,0,0,A,1,0.2,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
1,1,6350,1,1,0,0,A,1,0.2,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
3,1,3340,0,0,0,1,C,3,0.3,0.3,0.1,0,-0.0333333333333333,0,1,0,0,0,0
3,1,765,0,0,0,1,C,3,0.3,0.3,0.1,0,0.3,0,0,0,0,1,0
2,1,4843,1,0,1,0,B,2,0.3,0.3,0.1,1,-0.366666666666667,0,0,0,0,0,0
1,1,1285,1,1,0,0,A,1,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
3,1,3516,1,0,0,1,C,3,0.4,0.3,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,1450,1,1,0,0,A,1,0.4,0.3,0.1,1,0.0666666666666667,0,0,0,0,0,0
2,1,8942,1,0,1,0,B,2,0.5,0.2,0.1,0,-0.166666666666667,0,0,0,0,0,0
1,1,2327,1,1,0,0,A,1,0.5,0.2,0.1,1,0.166666666666667,0,0,0,0,0,0
3,1,12387,1,0,0,1,C,3,0.5,0.2,0.1,0,0.166666666666667,0,0,0,0,0,0
2,1,583,0,0,1,0,B,2,0.4,0.2,0.2,0,0.4,0,1,0,0,0,0
3,1,1761,1,0,0,1,C,3,0.3,0.2,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,570,0,0,0,1,C,3,0.3,0.2,0.3,1,0.3,0,0,0,0,1,0
1,1,592,1,1,0,0,A,1,0.3,0.2,0.3,1,-0.366666666666667,0,0,0,0,0,0
1,1,549,1,1,0,0,A,1,0.4,0.1,0.3,1,0.0666666666666667,0,0,0,0,0,0
1,1,433,1,1,0,0,A,1,0.4,0.1,0.3,1,0.0666666666666667,0,0,0,0,0,0
