choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
1,1,1808,1,1,0,0,A,1,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
1,1,736,0,1,0,0,A,1,1,0,0,1,1,0,0,0,0,1,0
1,1,497,0,1,0,0,A,1,0.5,0,0,1,0.166666666666667,0,0,0,0,1,0
2,1,1166,0,0,1,0,B,2,0.333333333333333,0,0,0,0,1,0,0,0,0,0
3,1,403,1,0,0,1,C,3,0.25,0,0,0,-0.416666666666667,0,0,0,0,0,0
3,1,799,1,0,0,1,C,3,0.2,0,0.2,1,-0.466666666666667,0,0,0,0,0,0
1,1,499,0,1,0,0,A,1,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,1,1,0,0,0
1,1,443,0,1,0,0,A,1,0.142857142857143,0,0.285714285714286,0,-0.0476190476190476,0,0,0,0,1,0
3,1,708,0,0,0,1,C,3,0.125,0,0.25,1,-0.0833333333333333,0,0,0,0,0,0
2,1,835,1,0,1,0,B,2,0.111111111111111,0,0.222222222222222,0,-0.111111111111111,0,0,0,0,0,0
1,1,553,1,1,0,0,A,1,0.1,0.1,0.2,0,-0.133333333333333,0,0,0,0,0,0
1,1,509,1,1,0,0,A,1,0.1,0.1,0.2,0,-0.133333333333333,0,0,0,0,0,0
3,1,608,0,0,0,1,C,3,0.2,0.1,0.2,1,-0.133333333333333,0,1,0,0,0,0
2,1,309,0,0,1,0,B,2,0.2,0.1,0.2,0,0.2,1,0,0,0,0,0
1,1,607,1,1,0,0,A,1,0.2,0.1,0.2,1,-0.466666666666667,0,0,0,0,0,0
1,1,574,0,1,0,0,A,1,0.3,0.1,0.1,1,-0.0333333333333333,0,0,0,0,1,0
2,1,929,1,0,1,0,B,2,0.3,0.1,0,0,-0.0333333333333333,0,0,0,0,0,0
1,1,476,1,1,0,0,A,1,0.3,0.2,0,1,-0.0333333333333333,0,0,0,0,0,0
2,1,894,1,0,1,0,B,2,0.4,0.2,0,0,-0.266666666666667,0,0,0,0,0,0
1,1,439,1,1,0,0,A,1,0.4,0.3,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,547,1,0,0,1,C,3,0.5,0.2,0,0,0.166666666666667,0,0,0,0,0,0
2,1,448,0,0,1,0,B,2,0.4,0.2,0.1,0,0.4,0,1,0,0,0,0
3,1,1182,0,0,0,1,C,3,0.3,0.2,0.1,0,-0.0333333333333333,0,0,0,0,0,0
2,1,468,0,0,1,0,B,2,0.3,0.2,0.1,0,0.3,0,0,0,0,0,0
3,1,408,1,0,0,1,C,3,0.3,0.2,0.1,0,-0.366666666666667,0,0,0,0,0,0
1,1,707,1,1,0,0,A,1,0.2,0.2,0.2,1,-0.133333333333333,0,0,0,0,0,0
1,1,490,1,1,0,0,A,1,0.3,0.2,0.2,1,-0.0333333333333333,0,0,0,0,0,0
2,1,617,1,0,1,0,B,2,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,0,0
1,1,844,1,1,0,0,A,1,0.3,0.2,0.2,1,-0.0333333333333333,0,0,0,0,0,0
3,1,452,1,0,0,1,C,3,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,0,0
3,1,753,1,0,0,1,C,3,0.3,0.1,0.3,1,-0.0333333333333333,0,0,0,0,0,0
1,1,528,0,1,0,0,A,1,0.3,0.1,0.3,1,0.3,0,1,1,0,0,0
2,1,1785,0,0,1,0,B,2,0.3,0.1,0.3,0,-0.0333333333333333,1,0,0,0,0,0
3,1,475,0,0,0,1,C,3,0.3,0.1,0.3,1,-0.0333333333333333,0,0,0,0,0,0
3,1,901,0,0,0,1,C,3,0.3,0.1,0.3,1,0.3,0,0,0,0,1,0
3,1,332,0,0,0,1,C,3,0.3,0.1,0.2,0,0.3,0,0,0,0,1,1
1,1,463,0,1,0,0,A,1,0.2,0.1,0.2,1,0.2,0,0,0,0,0,0
2,1,294,0,0,1,0,B,2,0.1,0.1,0.2,0,0.2,1,0,0,0,0,0
3,1,514,1,0,0,1,C,3,0.1,0,0.2,1,-0.133333333333333,0,0,0,0,0,0
1,1,418,0,1,0,0,A,1,0,0,0.3,0,0.3,0,1,1,0,0,0
1,1,785,0,1,0,0,A,1,0,0,0.2,0,0.2,0,0,0,0,1,0
1,1,364,0,1,0,0,A,1,0,0,0.1,0,-0.233333333333333,0,0,0,0,1,0
2,1,394,0,0,1,0,B,2,0,0,0.1,0,0.1,0,0,0,0,0,0
1,1,992,0,1,0,0,A,1,0,0,0.1,0,0.1,0,0,0,0,0,0
2,1,536,0,0,1,0,B,2,0,0,0.1,0,-0.566666666666667,0,0,0,0,0,0
1,1,472,0,1,0,0,A,1,0,0,0.1,0,-0.233333333333333,0,0,0,0,0,0
2,1,323,0,0,1,0,B,2,0,0,0.1,0,0.1,0,0,0,0,0,0
1,1,442,1,1,0,0,A,1,0,0,0.1,0,-0.233333333333333,0,0,0,0,0,0
1,1,661,0,1,0,0,A,1,0.1,0,0.1,1,-0.233333333333333,0,0,0,0,1,0
2,1,656,0,0,1,0,B,2,0.1,0,0,0,0.1,1,0,0,0,0,0
1,1,465,0,1,0,0,A,1,0.1,0,0,1,-0.233333333333333,0,0,0,0,0,0
2,1,680,0,0,1,0,B,2,0.1,0,0,0,0.1,1,0,0,0,0,0
3,1,604,0,0,0,1,C,3,0.1,0,0,0,0.1,0,0,0,0,0,0
3,1,680,0,0,0,1,C,3,0.1,0,0,0,0.1,0,0,0,0,1,0
2,1,831,0,0,1,0,B,2,0.1,0,0,0,0.1,0,0,0,0,0,0
1,1,552,0,1,0,0,A,1,0.1,0,0,1,-0.233333333333333,0,0,0,0,0,0
3,1,388,0,0,0,1,C,3,0.1,0,0,0,0.1,1,0,0,0,0,0
1,1,718,0,1,0,0,A,1,0.1,0,0,1,0.1,0,0,0,0,0,0
3,1,587,0,0,0,1,C,3,0,0,0,1,0,1,0,0,0,0,0
3,1,423,0,0,0,1,C,3,0,0,0,1,0,0,0,0,0,1,0
3,1,432,1,0,0,1,C,3,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
2,1,374,1,0,1,0,B,2,0,0,0.1,0,-0.566666666666667,0,0,0,0,0,0
2,1,397,0,0,1,0,B,2,0,0.1,0.1,1,-0.233333333333333,0,0,0,0,1,0
1,1,635,1,1,0,0,A,1,0,0.1,0.1,0,-0.233333333333333,0,0,0,0,0,0
2,1,479,0,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,0,1,0,0,0,0
2,1,683,0,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,1,0
1,1,515,0,1,0,0,A,1,0.1,0.1,0.1,1,-0.233333333333333,1,0,0,0,0,0
1,1,525,0,1,0,0,A,1,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,1,0
2,1,498,0,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,1,0,0,0,0,0
2,1,1109,1,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,0,0
1,1,428,1,1,0,0,A,1,0.1,0.2,0.1,0,-0.133333333333333,0,0,0,0,0,0
2,1,572,0,0,1,0,B,2,0.2,0.2,0,1,0.2,0,1,0,0,0,0
1,1,552,0,1,0,0,A,1,0.2,0.1,0,1,-0.133333333333333,1,0,0,0,0,0
3,1,551,1,0,0,1,C,3,0.2,0.1,0,0,-0.133333333333333,0,0,0,0,0,0
2,1,388,1,0,1,0,B,2,0.1,0.1,0.1,1,-0.233333333333333,0,0,0,0,0,0
2,1,481,1,0,1,0,B,2,0.1,0.2,0.1,1,-0.133333333333333,0,0,0,0,0,0
1,1,401,1,1,0,0,A,1,0.1,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
2,1,420,1,0,1,0,B,2,0.2,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
1,1,815,1,1,0,0,A,1,0.2,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
3,1,689,1,0,0,1,C,3,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,474,0,0,1,0,B,2,0.3,0.3,0.2,1,0.3,0,1,0,0,0,0
1,1,424,0,1,0,0,A,1,0.2,0.3,0.2,0,-0.0333333333333333,1,0,0,0,0,0
3,1,843,0,0,0,1,C,3,0.2,0.3,0.2,0,0.3,0,0,0,0,0,0
1,1,562,0,1,0,0,A,1,0.2,0.3,0.2,0,0.3,0,0,0,0,0,0
3,1,617,1,0,0,1,C,3,0.2,0.3,0.1,0,-0.366666666666667,0,0,0,0,0,0
1,1,344,1,1,0,0,A,1,0.2,0.2,0.2,1,-0.133333333333333,0,0,0,0,0,0
3,1,446,1,0,0,1,C,3,0.3,0.1,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,778,1,0,0,1,C,3,0.2,0.1,0.3,1,-0.0333333333333333,0,0,0,0,0,0
2,1,441,1,0,1,0,B,2,0.2,0,0.4,0,0.0666666666666667,0,0,0,0,0,0
3,1,466,1,0,0,1,C,3,0.1,0.1,0.4,1,-0.266666666666667,0,0,0,0,0,0
1,1,590,0,1,0,0,A,1,0.1,0.1,0.4,0,0.4,0,1,1,0,0,0
1,1,644,0,1,0,0,A,1,0.1,0.1,0.4,0,0.4,0,0,0,0,1,0
1,1,298,1,1,0,0,A,1,0.1,0.1,0.4,0,0.0666666666666667,0,0,0,0,0,0
2,1,551,0,0,1,0,B,2,0.2,0.1,0.4,0,0.4,0,1,0,0,0,0
3,1,402,0,0,0,1,C,3,0.2,0.1,0.4,1,0.4,0,0,0,0,0,0
1,1,520,0,1,0,0,A,1,0.2,0.1,0.3,0,-0.0333333333333333,1,0,0,0,0,0
3,1,503,1,0,0,1,C,3,0.1,0.1,0.3,1,-0.0333333333333333,0,0,0,0,0,0
2,1,366,1,0,1,0,B,2,0.1,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
3,1,439,1,0,0,1,C,3,0.1,0.2,0.2,1,-0.133333333333333,0,0,0,0,0,0
2,1,341,0,0,1,0,B,2,0.1,0.1,0.3,0,0.3,0,1,1,0,0,0
1,1,534,0,1,0,0,A,1,0.1,0.1,0.2,0,-0.133333333333333,0,0,0,0,0,0
3,1,305,1,0,0,1,C,3,0.1,0.1,0.2,1,-0.133333333333333,0,0,0,0,0,0
3,1,540,0,0,0,1,C,3,0.1,0.1,0.3,1,0.3,0,0,0,0,1,0
1,1,943,0,1,0,0,A,1,0,0.1,0.3,0,0.3,1,0,0,0,0,0
1,1,451,0,1,0,0,A,1,0,0.1,0.3,0,0.3,0,0,0,0,1,0
1,1,556,1,1,0,0,A,1,0,0.1,0.3,0,-0.0333333333333333,0,0,0,0,0,0
3,1,901,0,0,0,1,C,3,0.1,0.1,0.3,1,0.3,0,1,0,0,0,0
2,1,673,0,0,1,0,B,2,0.1,0.1,0.2,0,-0.133333333333333,1,0,0,0,0,0
1,1,558,0,1,0,0,A,1,0.1,0,0.2,0,0.2,0,0,0,0,0,0
2,1,1037,0,0,1,0,B,2,0.1,0,0.1,0,0.1,0,0,0,0,0,0
2,1,524,0,0,1,0,B,2,0.1,0,0.1,0,0.1,0,0,0,0,1,0
2,1,592,0,0,1,0,B,2,0.1,0,0.1,0,0.1,0,0,0,0,1,0
1,1,1057,0,1,0,0,A,1,0.1,0,0,1,-0.233333333333333,0,0,0,0,0,0
1,1,533,0,1,0,0,A,1,0.1,0,0,1,-0.233333333333333,0,0,0,0,1,0
2,1,615,0,0,1,0,B,2,0.1,0,0,0,0.1,1,0,0,0,0,0
3,1,574,0,0,0,1,C,3,0.1,0,0,0,0.1,0,0,0,0,0,0
3,1,627,0,0,0,1,C,3,0,0,0,1,0,0,0,0,0,1,0
