choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
2,1,1784,0,0,1,0,B,2,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
3,1,3012,0,0,0,1,C,3,0,0,0,1,0,0,0,0,0,0,0
1,1,1024,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
2,1,2484,0,0,1,0,B,2,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,476,1,0,0,1,C,3,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
2,1,1190,1,0,1,0,B,2,0,0,0.2,0,-0.466666666666667,0,0,0,0,0,0
3,1,666,0,0,0,1,C,3,0,0.166666666666667,0.166666666666667,1,0.166666666666667,0,1,0,0,0,0
2,1,564,1,0,1,0,B,2,0,0.142857142857143,0.142857142857143,1,-0.19047619047619,0,0,0,0,0,0
2,1,559,1,0,1,0,B,2,0,0.25,0.125,1,-0.0833333333333333,0,0,0,0,0,0
1,1,566,1,1,0,0,A,1,0,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0,0
1,1,555,1,1,0,0,A,1,0.1,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
1,1,476,1,1,0,0,A,1,0.2,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
3,1,312,0,0,0,1,C,3,0.3,0.3,0.1,0,-0.0333333333333333,0,1,0,0,0,0
3,1,578,0,0,0,1,C,3,0.3,0.3,0.1,0,0.3,0,0,0,0,1,0
2,1,763,1,0,1,0,B,2,0.3,0.3,0.1,1,-0.366666666666667,0,0,0,0,0,0
2,1,489,1,0,1,0,B,2,0.3,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,532,1,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,417,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,486,1,0,1,0,B,2,0.4,0.3,0.1,0,-0.266666666666667,0,0,0,0,0,0
1,1,393,1,1,0,0,A,1,0.4,0.3,0.1,1,0.0666666666666667,0,0,0,0,0,0
3,1,531,1,0,0,1,C,3,0.4,0.3,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,516,0,0,1,0,B,2,0.3,0.3,0.2,1,0.3,0,1,0,0,0,0
3,1,367,1,0,0,1,C,3,0.2,0.3,0.2,0,-0.0333333333333333,0,0,0,0,0,0
3,1,755,0,0,0,1,C,3,0.2,0.3,0.3,1,0.3,0,0,0,0,1,0
1,1,353,1,1,0,0,A,1,0.2,0.3,0.3,0,-0.366666666666667,0,0,0,0,0,0
1,1,472,1,1,0,0,A,1,0.3,0.2,0.3,1,-0.0333333333333333,0,0,0,0,0,0
1,1,441,1,1,0,0,A,1,0.4,0.1,0.3,1,0.0666666666666667,0,0,0,0,0,0
2,1,768,1,0,1,0,B,2,0.5,0.1,0.2,0,0.166666666666667,0,0,0,0,0,0
1,1,499,1,1,0,0,A,1,0.4,0.2,0.2,1,0.0666666666666667,0,0,0,0,0,0
3,1,660,1,0,0,1,C,3,0.5,0.1,0.2,0,0.166666666666667,0,0,0,0,0,0
3,1,661,1,0,0,1,C,3,0.4,0.1,0.3,0,0.0666666666666667,0,0,0,0,0,0
1,1,440,0,1,0,0,A,1,0.4,0.1,0.3,1,0.4,0,1,0,1,0,0
2,1,460,0,0,1,0,B,2,0.4,0.1,0.3,0,0.0666666666666667,1,0,0,0,0,0
3,1,370,0,0,0,1,C,3,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,0,0
3,1,612,0,0,0,1,C,3,0.4,0.1,0.2,0,0.4,0,0,0,0,1,0
3,1,718,0,0,0,1,C,3,0.3,0.1,0.2,0,0.3,0,0,0,0,1,0
1,1,420,0,1,0,0,A,1,0.2,0.1,0.2,1,0.2,0,0,0,0,0,0
3,1,405,0,0,0,1,C,3,0.1,0.1,0.2,1,0.2,1,0,0,0,0,0
3,1,410,0,0,0,1,C,3,0.1,0,0.2,1,-0.133333333333333,0,0,0,0,1,0
3,1,1007,0,0,0,1,C,3,0,0,0.2,1,0.2,0,0,0,0,1,1
2,1,578,0,0,1,0,B,2,0,0,0.1,0,0.1,1,0,0,0,0,0
1,1,432,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,510,0,1,0,0,A,1,0,0,0,1,0,0,0,0,0,1,0
3,1,1225,0,0,0,1,C,3,0,0,0,1,0,1,0,0,0,0,0
1,1,368,0,1,0,0,A,1,0,0,0,1,-0.666666666666667,1,0,0,0,0,0
1,1,392,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,0,0,0,0,1,0
3,1,510,0,0,0,1,C,3,0,0,0,1,0,1,0,0,0,0,0
1,1,394,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
2,1,516,1,0,1,0,B,2,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,435,0,1,0,0,A,1,0,0.1,0,0,0.1,0,1,1,0,0,0
3,1,530,1,0,0,1,C,3,0,0.1,0,0,-0.233333333333333,0,0,0,0,0,0
3,1,467,0,0,0,1,C,3,0,0.1,0.1,1,0.1,0,0,0,0,1,0
3,1,576,0,0,0,1,C,3,0,0.1,0.1,1,0.1,0,0,0,0,1,0
2,1,433,0,0,1,0,B,2,0,0.1,0.1,1,0.1,1,0,0,0,0,0
3,1,477,0,0,0,1,C,3,0,0.1,0.1,1,0.1,1,0,0,0,0,0
1,1,408,0,1,0,0,A,1,0,0.1,0.1,0,-0.233333333333333,1,0,0,0,0,0
2,1,844,0,0,1,0,B,2,0,0.1,0.1,1,0.1,0,0,0,0,0,0
3,1,423,0,0,0,1,C,3,0,0.1,0.1,1,0.1,1,0,0,0,0,0
1,1,396,0,1,0,0,A,1,0,0.1,0.1,0,0.1,1,0,0,0,0,0
1,1,412,0,1,0,0,A,1,0,0,0.1,0,0.1,0,0,0,0,1,0
2,1,374,0,0,1,0,B,2,0,0,0.1,0,-0.566666666666667,0,0,0,0,0,0
1,1,403,0,1,0,0,A,1,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
1,1,412,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,0,0,0,0,1,0
2,1,474,1,0,1,0,B,2,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
2,1,607,0,0,1,0,B,2,0,0.1,0,1,-0.233333333333333,0,0,0,0,1,0
2,1,422,1,0,1,0,B,2,0,0.1,0,1,-0.233333333333333,0,0,0,0,0,0
2,1,463,1,0,1,0,B,2,0,0.2,0,1,-0.133333333333333,0,0,0,0,0,0
2,1,383,1,0,1,0,B,2,0,0.3,0,1,-0.0333333333333333,0,0,0,0,0,0
3,1,458,1,0,0,1,C,3,0,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,418,1,1,0,0,A,1,0,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
1,1,463,1,1,0,0,A,1,0.1,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,738,0,0,1,0,B,2,0.2,0.4,0.1,1,0.4,0,1,0,1,0,0
1,1,372,0,1,0,0,A,1,0.2,0.4,0.1,0,0.0666666666666667,1,0,0,0,0,0
2,1,374,1,0,1,0,B,2,0.2,0.4,0.1,1,0.0666666666666667,0,0,0,0,0,0
2,1,478,1,0,1,0,B,2,0.2,0.4,0.1,1,0.0666666666666667,0,0,0,0,0,0
2,1,436,1,0,1,0,B,2,0.2,0.5,0.1,1,0.166666666666667,0,0,0,0,0,0
1,1,413,1,1,0,0,A,1,0.2,0.5,0.1,0,0.166666666666667,0,0,0,0,0,0
2,1,462,1,0,1,0,B,2,0.3,0.4,0.1,1,0.0666666666666667,0,0,0,0,0,0
1,1,431,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
